App,ID,Author,Date,Rating,Helpful Count,Review,,
Instagram,1255,Duh_ itsamina,2-Oct-20,4,2, I've been using it for maybe 2 years now and suddenly whenever i open it it takes me back to my home screen and i restarted my phone two times and the same thing keeps happening please fine a solution to this problem,,
Instagram,1256,Mansi Pattni,21-Sep-20,1,1," It doesn't let me make posts a lot of times. Every time I make a post with a caption which includes the recipe I took out hours to type, it doesn't post the picture and I have to redo the whole thing. Shame. Edit: great, Instagram has blocked me from liking posts because apparently I was trying to g...Full ReviewIt doesn't let me make posts a lot of times. Every time I make a post with a caption which includes the recipe I took out hours to type, it doesn't post the picture and I have to redo the whole thing. Shame. Edit: great, Instagram has blocked me from liking posts because apparently I was trying to give my account details and gain fake followers? Wth is up with this app?",,
Instagram,1257,Zachariah Marler,23-Sep-20,4,42, I had a rough patch filled with issues but the issues were fixed and I can do things again. I wish I could have the same features as some other people i.e. changing chat colours but other than that the app is much easier to use and I am not getting action blocked for nothing anymore.,,
Instagram,1258,M. Tijany,15-Sep-20,3,41," Gets worse after every update. Everytime I update instagram whenever I reboot it, it starts sending messages late, the posts become unavailable, and most new features are added to only one of accounts other than all. Sure these glitches go away in a few days, but it's still disturbing most of the ti...Full ReviewGets worse after every update. Everytime I update instagram whenever I reboot it, it starts sending messages late, the posts become unavailable, and most new features are added to only one of accounts other than all. Sure these glitches go away in a few days, but it's still disturbing most of the time",,
Instagram,1259,Haley Krebs,15-Sep-20,1,25," After the most recent update, loading times are outrageous for posts, and most stories don't load at all. I've never uad this problem before (unless there was issues with my wifi connection, which currently there is not), it's extremely annoying and frustrating.",,
Instagram,1260,Aniska Saikia,17-Sep-20,1,0," Why im not able to follow others ? When i tried to follow them it shows try again later,why is this showing. I have been sending many screenshorts and i have reported many times about this bt nothing happen . I kindly request you and i hope that instagram will solve my action blocked problem this ti...Full ReviewWhy im not able to follow others ? When i tried to follow them it shows try again later,why is this showing. I have been sending many screenshorts and i have reported many times about this bt nothing happen . I kindly request you and i hope that instagram will solve my action blocked problem this time. I havent used any app or website to increase/grew my followers,likes or comments. I kindly request you to solve my instagram action block this time. Thank you . And please solve it .....",,
Instagram,1261,Rujal Shinde,11-Sep-20,1,10," After every week Instagram send me the message of Account compromise and then after changing password it blocks my actions saying ""Try Again Later"". This is really annoying. I'm not able to like and comment on any post nor able to follow anyone. I'm not using any service to gain followers or likes. ...Full ReviewAfter every week Instagram send me the message of Account compromise and then after changing password it blocks my actions saying ""Try Again Later"". This is really annoying. I'm not able to like and comment on any post nor able to follow anyone. I'm not using any service to gain followers or likes. It is an error in your system. Please check this and remove that block",,
Instagram,1262,Rithanya Devaraj,9-Sep-20,3,1," I would like to give 5 stars for Instagram. But in dm only few can react with the reactions like angry, smile and etc.... But most of them could only like the message. So until you make it available for all I would give u only three stars 😞 . And also the optio""pin the chats"" isn't available for ...Full ReviewI would like to give 5 stars for Instagram. But in dm only few can react with the reactions like angry, smile and etc.... But most of them could only like the message. So until you make it available for all I would give u only three stars 😞 . And also the optio""pin the chats"" isn't available for few",,
Instagram,1263,Jamal,13-Sep-20,4,37, Instagram is a good app for sharing your content on. It's easy to get discovered and is a great place for new content creators to start. I enjoy both sharing my content and browsing others content on the platform. I hope the rest of you enjoy your time on the app as I have.,,
Instagram,1264,Sandeep Malik,12-Sep-20,1,3, No prob with app.. But the new reels feature is not good who take explor's option space. And when you go to someone's chat in between exploring you have to start again to top of the explore option. I don't find its good. Please change this to previous if you can! 1 STAR ONLY FOR THIS BAD OPTION!!,,
Instagram,1265,Kartikeya,13-Sep-20,1,8, The new update is horrible. I don't need your suggestions on my main feed. It's called the main feed for a reason. Also bring back the search button to it's original spot instead of the stupid reels. There's a reason why Facebook failed and the same is happening with Instagram.,,
Instagram,1266,AT GAMER,12-Sep-20,1,0," Was good but now I hate it ! They are legit blocking my every move. I can't poat , like , comment , tag or even share anything on Instagram ! I mean why am I still using it ? Posted quite a few queries but no action was taken. Super irritating �",,
Instagram,1267,Heide Dronchi,13-Sep-20,1,0," It is great when it works. I have been blocked for two weeks unable to tag, friend or follow anyone. Do not know why. I have sent request to fix and nothing. Not a very happy Instagram user right now.",,
Instagram,1268,Kevin Melly,9-Sep-20,1,19, The new updates for Android are terrible what's the point of having the discovery page if random posts also turn up there...and what's the point of having the shopping bar instead of the the activity page...i would give the app 5 stars before all these updates...plus the highlights are glitchy some ...Full ReviewThe new updates for Android are terrible what's the point of having the discovery page if random posts also turn up there...and what's the point of having the shopping bar instead of the the activity page...i would give the app 5 stars before all these updates...plus the highlights are glitchy some of my stories disappear for no apparent reason,,
Instagram,1269,Siew Mei Chong,10-Sep-20,1,1," My all time favorite social media app. But recently getting frustrated with after you view an old photo, it went all the way top when u pressed 'back' button. Then u will hv to scroll all the way down again to where u left. Was this only happen to android?",,
Instagram,1270,Zaina Khan,11-Sep-20,3,11," Instagram hss so many glitch after it's every update, my first and old account got hacked so has to delete it and made a new one and ths has no reels option and update was not working properly so deleted that too and made a new one and again it has the same glitch reels are not showing, update is no...Full ReviewInstagram hss so many glitch after it's every update, my first and old account got hacked so has to delete it and made a new one and ths has no reels option and update was not working properly so deleted that too and made a new one and again it has the same glitch reels are not showing, update is not working tried everything also reported the problem, tried beta version as well and is stilll not working properly. I hope you guys fix the glitch problem. Thankyou!",,
Instagram,1271,Baby Kokoa,12-Sep-20,4,7," It's a good app and all but things are very glitchy now days and it won't let me post my Story, it keeps loading and I sometimes need to re download the app to not make it glitchy, the filter won't work at times also, it's def not my Internet because things post instantly, it's the app...",,
Instagram,1272,Terry McCleary,17-Sep-20,2,0," I absolutely love Instagram, but it is completely off kilter right now! I'm sure I'm not the only one having issues, but I can't turn on notifications and I have to constantly refollow accounts I've already followed! Thanks in advance for your assistance!",,
Instagram,1273,Dylan Rowe,10-Sep-20,1,0," Notifications screen on the Note 20 is jacked up. It was previously on the task bar at the bottom on my s10 but now it's at the top right corner and when I try to back out of the notification screen, it just goes all black.",,
Instagram,1274,Kavya,19-Sep-20,3,2," good app. PLEASE consider this suggestion- an option to disable message requests. i have a private account, but i do not want to receive messages from people i don't follow back, just like how the settings for stories can be changed to allow replies only from the people you follow.",,
Instagram,1275,Paul Daly,19-Sep-20,1,0," Give me back access to my feed! This WAS a great app but the addition of suggested feeds, replacing the fed I am following is a fundamental departure from the basic reason anyone would use this app. Specifically, I want to see my feed, including the feed I may have already seen in the past.",,
Instagram,1276,Devil Jain,11-Sep-20,4,4," This app is too good.. but idk what problem arises with the video part.. I am not able to open any videos sent privately through the camera option.. neither boomerang.. I request the instagram team to kindly fix this problem.. I've also uninstalled the app and re installed it several times but this ...Full ReviewThis app is too good.. but idk what problem arises with the video part.. I am not able to open any videos sent privately through the camera option.. neither boomerang.. I request the instagram team to kindly fix this problem.. I've also uninstalled the app and re installed it several times but this still occurs🤷🏻 dear instagram team, kindly check to this and fix it ",,
Instagram,1277,Tony M,19-Sep-20,2,2," The app is good overall. Some problems with the DMs where I can't zoom in on pictures, and the audio from videos is missing especially when sent from me. Please fix these bugs, I would appreciate it. I will gladly change the review if it is. Thank you",,
Instagram,1278,Love tiwari,21-Sep-20,1,0," This app is lagging, in order to gt rid of the issue. 1. Go in setting clear the apk data. 2. Restart the device. 3. Make sure that the apk is updated if not try beta version. Or follow step 4. 4. If doesn't works in that case reinstall the apk.",,
Instagram,1279,Wide Knowledge,19-Sep-20,2,0," It is extremely hactic it because whenever I open this app , a notification pops that ""du_text "" file has been received , and this continues with every touch on mobile screen. Untill I shut down the aap. When I try to open that file then mobile say that this file no longer exists",,
Instagram,1280,Sayan Ghosh,16-Sep-20,1,3, What is wrong with this app !!! Am suddenly asking me to change the app am trying to chnage but when its asking for the old password and am giving but its showing its wrong but am sure am giving it the right one ! Even I did try forgot password to confirm with email but its not sending any link to m...Full ReviewWhat is wrong with this app !!! Am suddenly asking me to change the app am trying to chnage but when its asking for the old password and am giving but its showing its wrong but am sure am giving it the right one ! Even I did try forgot password to confirm with email but its not sending any link to my email also !,,
Instagram,1281,Junaid Parkar,16-Sep-20,1,13," The app has recently started the nonsense of posting numerous sponsored and recommended follows in the feed. The accounts I follow are pushed way at the back. Hiding and reporting ads just replace one with another, with a high count of suggested follow recommendations and ads. Done with this stupidi...Full ReviewThe app has recently started the nonsense of posting numerous sponsored and recommended follows in the feed. The accounts I follow are pushed way at the back. Hiding and reporting ads just replace one with another, with a high count of suggested follow recommendations and ads. Done with this stupidity and deleted the app now! Good riddance",,
Instagram,1282,Super Mario Manuel,18-Sep-20,2,3," This is a good app, but i have some problems, whenever i post to a story or post something, all it does is load and it never posts, i've been trying to get rid of it but nothing's working, and for some reason i can't send videos in DMs, please fix this!",,
Instagram,1283,Jason Arbeau,11-Sep-20,1,17," Definitely on the verge of removing Insta, so tired of getting banned from commenting on posts of people I follow. Seems more like a slap in the face to content creators more than anything. I could understand it if I were leaving derogatory comments, but all my comments are positive and mainly made ...Full ReviewDefinitely on the verge of removing Insta, so tired of getting banned from commenting on posts of people I follow. Seems more like a slap in the face to content creators more than anything. I could understand it if I were leaving derogatory comments, but all my comments are positive and mainly made up of emojis. So with that being said, anyone reading this, let it be known that Insta does not allow freedom of expression without consequences. Plus complaints fall on deaf ears.",,
Instagram,1284,Yaron Brand,15-Sep-20,1,0," Im trying to retrieve login details. I was sent a reset password message to my email and after changing suddenly the email is not link to my account. Other ways to retrieve my account failed and you don't have any support center to help your customers, only scripted irrelevant templates",,
Instagram,1285,A Ramachandra Rao,26-Sep-20,4,2," Love this app but there is only one problem in my phone that is whenever I use and close Instagram after sometime it's not opening and sends ""Instagram isn't responding""and this problem is not all the time but when it says like that I need to restart my phone then it's working properly.Its a very ni...Full ReviewLove this app but there is only one problem in my phone that is whenever I use and close Instagram after sometime it's not opening and sends ""Instagram isn't responding""and this problem is not all the time but when it says like that I need to restart my phone then it's working properly.Its a very nice app just look after this problem.Thank u�",,
Instagram,1286,Akash Rangar,20-Sep-20,3,1, Everything was going good but from the time reel option came.... everyone was able to use the option except me..... however i tried to uninstall the app and then reinstall it so that i can fix the bug ......but thereafter i can't use reel option. Please fix this bug Instagram �,,
Instagram,1287,8MenBrother,18-Sep-20,1,0," So it's not letting me like anything its saying to contact you and say I have a problem, and when ever I'd click off of the app with the tab running I'd come back and the screen is white and i cant see the heart button on anything, the comment button, ect, it's just being very annoying can you fix t...Full ReviewSo it's not letting me like anything its saying to contact you and say I have a problem, and when ever I'd click off of the app with the tab running I'd come back and the screen is white and i cant see the heart button on anything, the comment button, ect, it's just being very annoying can you fix this?",,
Instagram,1288,Dan Catanese,23-Sep-20,2,5, Could be fine as a way to share images and communicate but they constantly redesign the app for the worst. The new features are often worse version of pre-existing ones or completely superfluous. The layout changes are frustrating and make the content you want to use less accessible.,,
Instagram,1289,Siobhan Morrell,25-Sep-20,1,1, Really unhappy that I'm no longer able to add photos to my feed as Instagram has swapped the add option for reels and shop! What is the point of that and why wasn't it something that I had the option to opt in or out of? Hardly any point in having the account now as I'm not interested in reels or sh...Full ReviewReally unhappy that I'm no longer able to add photos to my feed as Instagram has swapped the add option for reels and shop! What is the point of that and why wasn't it something that I had the option to opt in or out of? Hardly any point in having the account now as I'm not interested in reels or shop.,,
Instagram,1290,Jacob,16-Sep-20,2,0," Firstly, the algorithm sucks. Second, it's still inexplicable to me that Instagram took away story views after 24 hours of them being up. (So if you have highlights in your bio, you can't see who views them). It's almost as if they're enabling stalkers. So stupid.",,
Instagram,1291,Kat,25-Sep-20,2,3," 1. Far too many bugs. 2. Algorithm sucks. I want to see smaller accounts on my explore page, not just people with 10k+ or who make money off their posts. I only continue to use this app because it's the only social media to share photos that is most popular in the US.",,
Instagram,1292,Amber Golden,25-Sep-20,2,2," Why do the pictures dimensions change when you upload multiples? Also, whenever I upload multiple pictures it keeps crashing. I select the pics and proceed to the next step and it just shows the pics as blank images. It'll upload, but the pictures aren't there, it's just a black image.",,
Instagram,1293,joseph labun,27-Sep-20,1,0, I hate the shop button. Instagram is supposed to be about pictures and communication and now they are pressing these tiktok and shop features. They have added too many features and are becoming the new facebook. I am starting to hate it. I just want an app that only has posts from me and my friends,,
Instagram,1294,Phanuel Teke,27-Sep-20,5,1," Its so wonderful using this app, i got to see interesting videos especially coming from the BBN house mates, though i don't know how to use it well enough. And my main aim getting this app was to get to know my favorite housemate ozoemena chukwu, and ive been trying texting him but i don't know he's...Full ReviewIts so wonderful using this app, i got to see interesting videos especially coming from the BBN house mates, though i don't know how to use it well enough. And my main aim getting this app was to get to know my favorite housemate ozoemena chukwu, and ive been trying texting him but i don't know he's not replying or maybe I'm not doing it the right way. I love the app very much, its entertaining.",,
Instagram,1295,Kimaya Raut,26-Sep-20,4,0, After posting I was trying to edit the pic and tag someone but cannot do that facing this problem from last 1-2 days the error which is coming is we restrict certain activity to protect your community... Tried using report a problem but my problem isn't solved till now please I request please do the...Full ReviewAfter posting I was trying to edit the pic and tag someone but cannot do that facing this problem from last 1-2 days the error which is coming is we restrict certain activity to protect your community... Tried using report a problem but my problem isn't solved till now please I request please do the needful.. Otherwise app is very amazing ❤️❤️😍😍 just simply l,,
Instagram,1296,Inarie Cavello,23-Sep-20,5,3, The only thing i dont like about instagram is when you upload a picture it doesn't let u get the full picture it crops it a upclose and doesnt let u edit that u can edit the picture but cant edit it to get the original size and pic. Idk if that makes sence to you guys but i tried to explain it the b...Full ReviewThe only thing i dont like about instagram is when you upload a picture it doesn't let u get the full picture it crops it a upclose and doesnt let u edit that u can edit the picture but cant edit it to get the original size and pic. Idk if that makes sence to you guys but i tried to explain it the best way i could for you all 🤣🤣🤷�,,
Instagram,1297,Debrani Ghosh,1-Oct-20,1,0, I don't like the new update ... I can't see older photo's in a row .. if someone send 2 pic in same day with a time difference of 5 minutes ( example ) i can see the last pic send by the person ....,,
Instagram,1298,Hy Tech Tips,23-Sep-20,4,0," I could not saw the message from notification because notification did not come when i received messages . And when i opened instagram and read those messages then after some time notification came and written on that just now ,this is a bug and it needs to be fixed.",,
Instagram,1299,mahesh Naik,24-Sep-20,3,0, There is a bug related to reel. When I play one reel and scroll down. That reel voice over will still be playing when I another reel is playing. You need to fix this bugs for an individual to enjoy the reels without any disturbance.,,
Instagram,1300,Grace Conley,25-Sep-20,3,1," Won't let me write a comment or like any posts. I don't know what is happening, please help. A try again later pop up comes up and says ""we restrict certain activity to protect our community. Tell us if we made a mistake."" And then it gives a tell us button option and an ok button option. If you cli...Full ReviewWon't let me write a comment or like any posts. I don't know what is happening, please help. A try again later pop up comes up and says ""we restrict certain activity to protect our community. Tell us if we made a mistake."" And then it gives a tell us button option and an ok button option. If you click tell us, it says thank you for reporting the problem or something like that. It literally will not let me like or comment on anything and I'm getting frustrated. I can text people, but that's it.",,
Instagram,1301,Samuel Hicks,23-Sep-20,1,1, The new likes and notifications button being near the dm's icon is terrible the new ig stories button is obnoxious and makes it annoying to do the things im actually on ig for please. patch this back to the old layout. I'm on ig to like my friends post and for my f friends to like mine. Not happy :(,,
Instagram,1302,Nikhil Ahari,25-Sep-20,3,1, I've new id right now. I'm not having updated features like i can't add music....doing add story is also too difficult...no updated story fonts. Got tired of this ! I have updated insta but still nothing changed. I have installed instagram again then also nothing happen. Plz look after this. I want ...Full ReviewI've new id right now. I'm not having updated features like i can't add music....doing add story is also too difficult...no updated story fonts. Got tired of this ! I have updated insta but still nothing changed. I have installed instagram again then also nothing happen. Plz look after this. I want updated features.,,
Instagram,1303,Hera Valerie Buagas,28-Sep-20,1,0," I'm very mad about how Instagram working right now. I really hope the app developer or someone fix this problem. 'Cause being active user of Instagram this days is very disappointed, 'cause when I hit like button It always says some warning that I don't even why.",,
Instagram,1304,Sara Young,26-Sep-20,2,10," I wish they'd at least make suggested posts optional, and it seems the newest UI has reels in place of the upload media, and shopping where the notifications are. Unfortunately I use it as the primary place to put my sketchbook and WIPs online. It used to be the easiest for me to upload but it's jus...Full ReviewI wish they'd at least make suggested posts optional, and it seems the newest UI has reels in place of the upload media, and shopping where the notifications are. Unfortunately I use it as the primary place to put my sketchbook and WIPs online. It used to be the easiest for me to upload but it's just getting worse and worse.",,
Instagram,1305,Aiko,23-Sep-20,4,9," It's very a great social app,but the quality stays a little annoying. And another thing,when you change you're name multiple times it says you can't change it from now on. But over this,it's very a nice application and hope this will be fixed. Peace!",,
Instagram,1306,Francis Rose Trail,27-Sep-20,1,0," i think i might let this app go soon. i am CONSTANTLY getting errors when trying to share to my story, especially the last couple days. i just checked and most of what supposedly made it to my story over the last 3 hrs is still ""posting."" please fix these bugs soon.",,
Instagram,1307,Hitesh Singh,26-Sep-20,2,1, I have very big issue regarding instagram...I am a memer and I upload videos daily but after the update of instagram have came...I can't post video I mean when I post any video it took 5 to 10 minutes while feeding video...and the video duration is just 8 seconds...I have a good internet connection ...Full ReviewI have very big issue regarding instagram...I am a memer and I upload videos daily but after the update of instagram have came...I can't post video I mean when I post any video it took 5 to 10 minutes while feeding video...and the video duration is just 8 seconds...I have a good internet connection (40mbps).. please help me out from this situation asap...I hope you will help me..,,
Instagram,1308,Siddhant Gaikwad,23-Sep-20,1,1," Once in a month.... there's always this message ""Your account was compromised"", ""Your account has been temporarily blocked"" and I am unable to like any picture, nor post anything....I can't send messages from notifications....Please fix this! ❤�",,
Instagram,1309,kartikay parmar,25-Sep-20,1,0, Every two weeks Instagram blocks me from liking any post (even my own). Today it went ahead and said that I shared my password with an app to increase my reach. I have a personal account which I only use to talk and connect with people from my private life. I have no use of reach as I AM NOT A MEMEP...Full ReviewEvery two weeks Instagram blocks me from liking any post (even my own). Today it went ahead and said that I shared my password with an app to increase my reach. I have a personal account which I only use to talk and connect with people from my private life. I have no use of reach as I AM NOT A MEMEPAGE. The worst thing possible is that I get no response whatsoever from the developers each time I encounter such problems. If this goes on I have to discourage everyone from using Instagram.,,
Instagram,1310,Dang Suria,27-Sep-20,3,0, everything is great! until such a hectic to upload via android camera? i had to edit at VSCO more then i manage to upload or else pixel is crash? i don't know whether yall being fair or not but if i used apple camera its all fine but when it come to android pixel crash... gosh disappointed.,,
Instagram,1311,Puja chowdhury,25-Sep-20,2,0, Where is the explore on button instagram and where is the search button.. why you suddenly change the explore button to reel .. yess reel is very good it's made in India but you just can't remove explore button if you remove explore button how we search other people's pages and hastags how we explor...Full ReviewWhere is the explore on button instagram and where is the search button.. why you suddenly change the explore button to reel .. yess reel is very good it's made in India but you just can't remove explore button if you remove explore button how we search other people's pages and hastags how we explore our self how we follow other pagess.. seeing video is not enough for us..kindly fix this bcoz if you remove explore button and put reel button then no one use instagram. Fix this...,,
Instagram,1312,Eri Heart,25-Sep-20,4,0, The app is pretty good for pictures and that sort of stuff but the dm's arent really working for me. It keeps on not sending my messages so i have to keep double cheaking it to make it sent or keep the other person on read!!! Hopefully it gets fixed soon,,
Instagram,1313,Im your Dad,25-Sep-20,2,0," So I would rate higher but now it's talking about how I have internet issues and when I switch to my data I'm still having issues and I DM my friend a lot and sometimes the message we send each other don't appear and so I don't know what their saying at times, please fix this",,
Instagram,1314,Softie_Boo Bunny,26-Sep-20,3,1," I mean it is a good app to put yourself out there, but like, Instagram your algorithm sucks, your making ppl accounts die like this, and your making some ppl loose motivation,) My problem is that, I'm getting less likes and follows I usually did, and Yes I am an active, Instagramer, even when I have...Full ReviewI mean it is a good app to put yourself out there, but like, Instagram your algorithm sucks, your making ppl accounts die like this, and your making some ppl loose motivation,) My problem is that, I'm getting less likes and follows I usually did, and Yes I am an active, Instagramer, even when I have work or school work! But how can I grow my account with your so called algorithm happening, could you pls fix this, pls and thank you...",,
Instagram,1315,SRUJAN CHARY,30-Sep-20,1,0," The activity status is not working properly and also our messages when seen it can't see, very poor working instagram and also when the time the message is send it can't see and also add the future the massage send others others see message or not how much time to see",,
Instagram,1316,angie watson,27-Sep-20,2,0," This new update is absolutely terrible! If I wanted tik tok, then I would have gotten it. Instagram is straying from it's original unique purpose. Also, my profile photo keeps disappearing. I have to re-upload it numerous times a day.",,
Instagram,1317,Jason Gregory,28-Sep-20,1,0," Used to love this app but this new update has moved the notifications to a terrible spot on top of the feed and should just be switched with the store tab but speaking of the new tabs, Reels just feels like a second exploration tab and just feels unnecessary but Store is invasive and it's just not i...Full ReviewUsed to love this app but this new update has moved the notifications to a terrible spot on top of the feed and should just be switched with the store tab but speaking of the new tabs, Reels just feels like a second exploration tab and just feels unnecessary but Store is invasive and it's just not in a good spot just like Facebook's store tab",,
Instagram,1318,Uday Bhowmick,28-Sep-20,2,0, It's good but suspicious login is very bad things...I reported about this suspicious login attempt 4times but yet it's happening....please solve this problem... it's very difficult to change password continuously.... it's a very worst thing on Instagram...please solve this issue,,
Instagram,1319,THE LAZY GAMER 9t8,28-Sep-20,3,1, Very good social media app but please fix the crashing or the stopping issue I would give this app a 5 star rating but because of the issue I am giving it a 3 star rating it crashes on android phones having android version 6.0 or 7.1.1. Please fix it!!!,,
Instagram,1320,love myself,26-Sep-20,1,0," I want android & ios instagram is all the same . It's not fair that ios instagram stories , filter , the story size for camera , and the shape when you repost others story that mention you is better than android . Pls be fair and square to us :) when ios wants to take photo in insta story using filt...Full ReviewI want android & ios instagram is all the same . It's not fair that ios instagram stories , filter , the story size for camera , and the shape when you repost others story that mention you is better than android . Pls be fair and square to us :) when ios wants to take photo in insta story using filter , it will be the right size for story . While android , the filter that we use it'll automatically zoom in , and after we posted it , others cant see the whole thing :) pls fix it for us , be fair",,
Instagram,1321,Queen Evangelina,25-Sep-20,1,4," I gave this app one star because I feel like the app is awesome but it sucks too, instagram deletes accounts unnecessarily, both of my accounts have been deleted in two days and for nothing, I feel like instagram does not investigate before closing accounts, it was a terrible experience to have both...Full ReviewI gave this app one star because I feel like the app is awesome but it sucks too, instagram deletes accounts unnecessarily, both of my accounts have been deleted in two days and for nothing, I feel like instagram does not investigate before closing accounts, it was a terrible experience to have both of my accounts deleted, instagram do better and stop deleting and closing down accounts for nothing",,
Instagram,1322,Lauren Masterson,28-Sep-20,3,0," I love this app ive been using it for years however, i dont have the ability to share a post from another imsta story which is very frustrating.....The option isnt there for whatever reason i dont know as everybody else seems to be able to do it. Therefore only 3⭐ rati",,
Instagram,1323,Raisa Mukherjee,28-Sep-20,3,0," I have recently bought samsung series m31s ,, and suddenly when i am trying to record stories , its just ended with a single round around the click button on screen Earlier i could go on till four rounds around it , imstagram please fix this as i am a regular , ardent user Thanks ,",,
Instagram,1324,Lucas Ely,23-Sep-20,1,1," Fine until ""Suggested Posts"" turned my feed into 1 friends post followed by suggestions and ads. Having to click into a completely separate feed to see older posts instead of ads is ridiculous. My feed should be things I follow not a force fed list of stuff I don't care about.",,
Instagram,1325,Animals Nation,1-Oct-20,5,8," Instagram 😜 has always been a lovely place for me, most especially that I just reach my 10k followers,now things are alot more easier,I just hope I will be able to be monetized and the problem I only have is the monetisation process, I just hope I can manage and beg to be monetized by Instagram. Mu...Full ReviewInstagram 😜 has always been a lovely place for me, most especially that I just reach my 10k followers,now things are alot more easier,I just hope I will be able to be monetized and the problem I only have is the monetisation process, I just hope I can manage and beg to be monetized by Instagram. Much Love Instagram, wishing you the best @mo_tivated_",,
Instagram,1326,Shajith Nambiar,2-Oct-20,1,0," It keeps stopping and what is worse is that it keeps notifying that Instagram has stopped while I am using other apps. There is no action even after sending feedback multiple times.. Every time I want to post something, I have to restart my phone.",,
Instagram,1327,Kimberlin Detz,29-Sep-20,4,32," Great except it currently won't load my likes properly unless I open the notifications. Even then, a bit later I'll go to refresh it and nothing shows but I'll have a bunch of new likes I didn't even know about. Basically it's a notification problem right now",,
Instagram,1328,Jeff Snag,30-Sep-20,4,1, Instagram great platform for creative individuals. I have one issue that is there aspect ratio for videos and photos sometimes you have no choice but to crop your post losing its essence.,,
Instagram,1329,Eunice Andrea 유니스,30-Sep-20,4,1, I love using ig and i love this app but i just wanted to say i don't have ig filters on my ig camera and i saw the pictyres in here in the play store it have filters i don't know if i need to download ig filter so i delete my ig now and i'm gonna redownload it again and i'm gonna checked if the came...Full ReviewI love using ig and i love this app but i just wanted to say i don't have ig filters on my ig camera and i saw the pictyres in here in the play store it have filters i don't know if i need to download ig filter so i delete my ig now and i'm gonna redownload it again and i'm gonna checked if the camera have ig filters again. hope ig or playstore notice this.! my problem.! Thanks!!!!!!!!!!!!!. For your kind concediration!,,
Instagram,1330,INDIAN GAMER,29-Sep-20,5,1," This app is really very useful to make new freinds and to chat with them and I also get a lot's of good information also through ""insta"". In short this is the best app.",,
Instagram,1331,Swetha Sree,30-Sep-20,2,1, Insta ....is better now but some time it makes lot of troubles . while we r going to upload a story It's make us feel bad . Some times insta workes slowly even when network is good . So Make sure that all this problems will be solved soon .�,,
Instagram,1332,Wazih Ishraaq,29-Sep-20,3,0, I love this app but there is a problem it takes so much time to post at least two days it takes tocan you fix this please I mean I love this app so much but I think you should fix this bug and I don't think I had to like uninstall it for at least 5 times do to fix it so I guess you should fix if no ...Full ReviewI love this app but there is a problem it takes so much time to post at least two days it takes tocan you fix this please I mean I love this app so much but I think you should fix this bug and I don't think I had to like uninstall it for at least 5 times do to fix it so I guess you should fix if no hate between just saying to fix,,
Instagram,1333,A Lo,29-Sep-20,1,1," Before the last update (about 7 days ago) the app was amazing, now after the update I am limited by what can be seeing or watch. Videos don't load, pictures looks like they are spooling. I use to use this app so much to follow my favorite bakers, artist etc now I can't even see them.",,
Instagram,1334,Priyamvada Tripathi,1-Oct-20,1,1," I could not like any posts or do anything, Instagram is restricting my activities unnecessarily and I've been complaining about the same for a month and and the problem is persistent. Please fix this. It's getting irritating now.",,
Instagram,1335,Jalpan Patel,1-Oct-20,1,0," Instagram, "" please improve your guidelines with new uodates it is working nowadays like seriously very poor. My page is getting restricted again and again without even having any changes or without violating your policy please check it and try to solve it as soon as possible.",,
Instagram,1336,daniel harada,28-Sep-20,1,0, I downloaded the app but the icon does not appear on my app page. Every time I get on Instagram i have to go to the play store. I give this app a Negative 1 = minus 5 star . This rating system is not working properly and does not allow me to post my rating.�,,
Instagram,1337,Harivignesh S,30-Sep-20,1,1," I am completely against their action of giving random suggested posts on home page and having to click on view older posts option to view the older posts. I could even accept their promotion of reels by replacing it in the feed's position, but not this idea of suggesting posts in home page. I am dis...Full ReviewI am completely against their action of giving random suggested posts on home page and having to click on view older posts option to view the older posts. I could even accept their promotion of reels by replacing it in the feed's position, but not this idea of suggesting posts in home page. I am disagree and in ever bad opinion for Instagram. Please change it back to original.",,
Instagram,1338,sachin goel,2-Oct-20,3,0," Over all instal isgood app , but I am facing a problem in this app. No Music icon shown while using my insta story. I hope you will fix this issue , many users facing same problem. From India. Thanks",,
Instagram,1339,Paritosh Panchal,30-Sep-20,2,0, I really enjoy Instagram but unfortunately after the last update it takes forever to load my DMs and stories. I am using android 11 on pixel 2 device. I tried uninstalling and reinstalling but in vain.,,
Instagram,1340,Kathryn Hopes,30-Sep-20,1,0, I loved insta but I have an insta for business account and the ap has stopped allowing me to record 1 minute stories and cuts off after 15 seconds. Also really annoying that I need a creator account for songs on reels but the creator account doesn't allow sharing these stories to FB page... All in a...Full ReviewI loved insta but I have an insta for business account and the ap has stopped allowing me to record 1 minute stories and cuts off after 15 seconds. Also really annoying that I need a creator account for songs on reels but the creator account doesn't allow sharing these stories to FB page... All in all have fallen out of love with insta!,,
Instagram,1341,Paju,14-Sep-20,2,0, i have an issue with the messages. i can only send photos in this one group chat and my texts either take several hours to deliver or they don't deliver at all. this started yesterday evening. i don't have this issue in other chats.,,
Instagram,1342,Joanna Subha el,25-Sep-20,1,0," Messages are getting stuck, cant search for the gif I search for sometimes.Im unable reply from the notification bar. When I'm typing and after I sent the texts the other person can see only 'typing'. Fix this.... I'm unable to reply to the texts from in chats................. !",,
